diameter_km,depth_km,circularity,center_x,center_y,confidence
3.8563503319209347,47.600002,0.7356073646929072,398,36,0.7356073646929072
1.6273715780512878,8.0,1.2762720155208533,740,36,1.0
4.6688179452475955,52.0,0.6856376177191419,801,41,0.6856376177191419
3.2232956248285585,54.8,1.027834947927076,874,38,1.0
3.2858897332920622,57.600002,0.8927387648746967,888,40,0.8927387648746967
1.6273715780512878,30.800001,1.2762720155208533,996,36,1.0
1.6273715780512878,40.0,1.2762720155208533,1012,36,1.0
2.59281792577143,26.4,1.111712424183585,1054,36,1.0
3.2232956248285585,20.4,1.027834947927076,1185,38,1.0
1.6273715780512878,13.2,1.2762720155208533,1348,36,1.0
5.046265044040321,58.0,0.6298008259357083,1419,44,0.6298008259357083
1.6273715780512878,45.2,1.2762720155208533,1544,36,1.0
1.6273715780512878,22.4,1.2762720155208533,1568,36,1.0
1.6273715780512878,13.2,1.2762720155208533,1676,36,1.0
3.2232956248285585,0.0,1.027834947927076,1750,38,1.0
5.046265044040321,31.2,0.6298008259357083,1955,39,0.6298008259357083
2.59281792577143,16.800001,1.111712424183585,2054,36,1.0
4.305620486218447,40.4,0.6812513845165401,2192,37,0.6812513845165401
1.6273715780512878,23.2,1.2762720155208533,4,40,1.0
3.7492085263260826,58.8,0.9243537588616743,26,44,0.9243537588616743
1.6273715780512878,29.2,1.2762720155208533,32,40,1.0
4.712249745098538,54.0,0.6300189994214888,221,49,0.6300189994214888
2.59281792577143,37.2,1.111712424183585,306,40,1.0
4.797934031310951,41.2,0.5392889255651588,366,40,0.5392889255651588
2.59281792577143,36.8,1.111712424183585,478,40,1.0
1.6273715780512878,19.2,1.2762720155208533,728,40,1.0
3.2232956248285585,20.0,1.027834947927076,734,42,1.0
8.211623852148504,69.200005,0.2815825828298172,851,49,0.2815825828298172
2.59281792577143,0.0,1.111712424183585,958,40,1.0
7.511988859327629,80.4,0.3183372964362269,992,48,0.3183372964362269
1.6273715780512878,44.0,1.2762720155208533,1004,40,1.0
1.6273715780512878,0.0,1.2762720155208533,1036,40,1.0
2.59281792577143,42.8,1.111712424183585,1048,42,1.0
1.6273715780512878,7.2000003,1.2762720155208533,1084,40,1.0
2.59281792577143,24.800001,1.111712424183585,1260,42,1.0
1.6273715780512878,15.2,1.2762720155208533,1288,40,1.0
5.086474962979619,36.4,0.5838099154859323,1468,45,0.5838099154859323
3.7492085263260826,40.8,0.924353758861674,1492,41,0.924353758861674
1.6273715780512878,10.0,1.2762720155208533,1540,40,1.0
2.59281792577143,54.8,1.111712424183585,1682,40,1.0
4.209928082843396,33.2,0.830409496002988,1711,43,0.830409496002988
5.434993784527796,47.600002,0.5427552239280127,1720,51,0.5427552239280127
1.6273715780512878,4.8,1.2762720155208533,1888,40,1.0
1.6273715780512878,15.2,1.2762720155208533,1900,40,1.0
1.6273715780512878,20.4,1.2762720155208533,1916,40,1.0
8.575681669925897,64.4,0.2273580981627908,1977,56,0.2273580981627908
1.6273715780512878,17.2,1.2762720155208533,2048,40,1.0
3.2858897332920622,24.800001,0.8927387648746967,2064,40,0.8927387648746967
6.205059534991693,51.2,0.3841701795207008,14,61,0.3841701795207008
1.6273715780512878,32.4,1.2762720155208533,52,44,1.0
3.2232956248285585,27.6,1.027834947927076,78,46,1.0
5.832748977568258,57.600002,0.45007509051796046,276,51,0.45007509051796046
2.59281792577143,46.8,1.111712424183585,346,44,1.0
3.7492085263260826,42.0,0.9243537588616743,464,46,0.9243537588616743
4.712249745098538,46.4,0.6300189994214888,489,48,0.6300189994214888
3.2232956248285585,33.600002,1.027834947927076,825,46,1.0
6.399014280237452,76.0,0.4232087069335238,970,54,0.4232087069335238
3.2232956248285585,49.2,1.027834947927076,1009,46,1.0
7.457553440239763,81.200005,0.3438712509608968,1032,54,0.3438712509608968
1.6273715780512878,3.2,1.2762720155208533,1080,44,1.0
2.59281792577143,23.2,1.111712424183585,1096,46,1.0
1.6273715780512878,17.2,1.2762720155208533,1116,44,1.0
4.6688179452475955,45.2,0.6856376177191419,1124,47,0.6856376177191419
2.59281792577143,36.8,1.111712424183585,1294,44,1.0
3.7492085263260826,26.800001,0.924353758861674,1304,47,0.924353758861674
3.2858897332920622,32.4,0.8927387648746967,1348,48,0.8927387648746967
3.2858897332920622,52.4,0.8927387648746967,1444,44,0.8927387648746967
3.8563503319209347,50.8,0.7356073646929072,1592,50,0.7356073646929072
4.712249745098538,25.6,0.6300189994214888,1602,52,0.6300189994214888
7.619693119799736,74.0,0.2758631645757425,1780,48,0.2758631645757425
3.2858897332920622,48.4,0.8927387648746967,1800,44,0.8927387648746967
3.2232956248285585,43.2,1.027834947927076,1894,46,1.0
2.59281792577143,14.400001,1.111712424183585,1910,44,1.0
4.209928082843396,31.2,0.830409496002988,1923,47,0.830409496002988
6.072315638661277,59.2,0.523089169244447,2092,54,0.523089169244447
7.75221945712966,80.8,0.3051184985551904,2164,52,0.3051184985551904
3.2858897332920622,38.4,0.8927387648746967,2184,48,0.8927387648746967
1.6273715780512878,22.800001,1.2762720155208533,36,48,1.0
1.6273715780512878,47.2,1.2762720155208533,44,48,1.0
7.804599914161532,62.4,0.28454610288213844,54,69,0.28454610288213844
4.258043108873925,59.600002,0.7495636799419626,115,52,0.7495636799419626
2.59281792577143,38.0,1.111712424183585,332,50,1.0
2.59281792577143,41.600002,1.111712424183585,354,48,1.0
4.258043108873925,51.600002,0.7495636799419626,410,50,0.7495636799419626
1.6273715780512878,27.2,1.2762720155208533,440,48,1.0
3.8031567451515134,33.2,0.8207586964940495,763,51,0.8207586964940495
5.005732138297854,61.2,0.6822411892519274,817,55,0.6822411892519274
1.6273715780512878,23.6,1.2762720155208533,872,48,1.0
3.2858897332920622,28.0,0.8927387648746967,884,52,0.8927387648746967
4.258043108873925,51.600002,0.7495636799419626,937,54,0.7495636799419626
5.359504093591615,0.0,0.710415331655479,956,55,0.710415331655479
3.7492085263260826,25.6,0.9243537588616743,1056,50,0.9243537588616743
5.727010622687704,100.8,0.6026454555338624,1146,55,0.6026454555338624
8.310265513594329,88.0,0.2485722909918667,1185,53,0.2485722909918667
7.511988859327629,59.600002,0.3183372964362269,1258,65,0.3183372964362269
1.6273715780512878,23.6,1.2762720155208533,1436,48,1.0
4.209928082843396,43.2,0.830409496002988,1455,52,0.830409496002988
3.2232956248285585,54.0,1.027834947927076,1501,50,1.0
7.484820637019111,55.2,0.33069295912937535,1543,56,0.33069295912937535
5.126369495396695,45.600002,0.5432231163624334,1670,50,0.5432231163624334
1.6273715780512878,20.0,1.2762720155208533,1808,48,1.0
4.712249745098538,37.600002,0.6300189994214888,1930,52,0.6300189994214888
4.352677845379694,25.6,0.6229340548850409,2056,48,0.6229340548850409
5.7977171353049215,40.0,0.47684924268140194,2204,52,0.47684924268140194
1.6273715780512878,22.4,1.2762720155208533,24,52,1.0
1.6273715780512878,19.2,1.2762720155208533,40,52,1.0
2.59281792577143,20.0,1.111712424183585,84,54,1.0
4.305620486218447,57.600002,0.6812513845165401,158,55,0.6812513845165401
3.8563503319209347,36.0,0.7356073646929072,726,52,0.7356073646929072
3.2232956248285585,38.0,1.027834947927076,794,54,1.0
1.6273715780512878,37.600002,1.2762720155208533,1016,52,1.0
3.8031567451515134,36.4,0.8207586964940495,1089,55,0.8207586964940495
3.2858897332920622,39.2,0.8927387648746967,1136,52,0.8927387648746967
5.727010622687704,56.4,0.6026454555338624,1394,56,0.6026454555338624
2.59281792577143,45.600002,1.111712424183585,1408,54,1.0
3.7492085263260826,34.8,0.9243537588616743,1442,56,0.9243537588616743
13.667834722571937,82.4,0.10816839963855178,1488,86,0.10816839963855178
8.236395021093237,59.600002,0.27266909793569444,1518,71,0.27266909793569444
4.209928082843396,40.8,0.830409496002988,1632,55,0.830409496002988
2.59281792577143,32.0,1.111712424183585,1702,52,1.0
1.6273715780512878,16.0,1.2762720155208533,1860,52,1.0
3.2232956248285585,54.8,1.027834947927076,1874,54,1.0
2.59281792577143,10.8,1.111712424183585,1910,52,1.0
8.061398536437876,62.0,0.26534699836480624,1953,58,0.26534699836480624
5.7977171353049215,66.8,0.47684924268140194,2105,59,0.47684924268140194
6.740117725689264,49.600002,0.36519644948744673,33,64,0.36519644948744673
4.305620486218447,48.0,0.6812513845165401,165,61,0.6812513845165401
6.072315638661277,59.2,0.4742291586637421,264,66,0.4742291586637421
6.270377751094572,82.4,0.3494091230441109,370,56,0.3494091230441109
1.6273715780512878,26.0,1.2762720155208533,420,56,1.0
3.2858897332920622,24.800001,0.8927387648746967,504,56,0.8927387648746967
3.2858897332920622,28.800001,0.8927387648746967,524,60,0.8927387648746967
12.694140253742361,90.8,0.16139867247586548,749,70,0.16139867247586548
5.434993784527796,43.600002,0.5427552239280127,782,59,0.5427552239280127
1.6273715780512878,23.6,1.2762720155208533,1128,56,1.0
1.6273715780512878,14.0,1.2762720155208533,1188,56,1.0
2.59281792577143,20.800001,1.111712424183585,1208,58,1.0
1.6273715780512878,21.6,1.2762720155208533,1240,56,1.0
4.258043108873925,32.8,0.7495636799419626,1290,58,0.7495636799419626
3.2232956248285585,26.4,1.027834947927076,1309,58,1.0
4.6688179452475955,68.4,0.6856376177191419,1333,61,0.6856376177191419
1.6273715780512878,29.2,1.2762720155208533,1564,56,1.0
6.948470589731051,76.0,0.3796638210267211,1707,63,0.3796638210267211
7.347472810209705,83.200005,0.29670616688526713,1765,59,0.29670616688526713
3.2858897332920622,28.800001,0.8927387648746967,1900,56,0.8927387648746967
5.397380918884689,37.2,0.5813368854122772,2019,62,0.5813368854122772
2.59281792577143,27.2,1.111712424183585,2118,56,1.0
3.7492085263260826,67.200005,0.9243537588616743,2176,58,0.9243537588616743
4.258043108873925,32.8,0.7495636799419626,70,62,0.7495636799419626
4.712249745098538,62.8,0.6300189994214888,112,62,0.6300189994214888
3.2858897332920622,0.0,0.8927387648746967,128,60,0.8927387648746967
1.6273715780512878,25.6,1.2762720155208533,212,60,1.0
3.8031567451515134,48.8,0.8207586964940495,226,65,0.8207586964940495
1.6273715780512878,27.6,1.2762720155208533,272,60,1.0
4.305620486218447,56.4,0.6812513845165401,340,61,0.6812513845165401
5.126369495396695,46.8,0.5432231163624334,402,62,0.5432231163624334
4.258043108873925,39.2,0.7495636799419626,430,62,0.7495636799419626
1.6273715780512878,16.4,1.2762720155208533,712,60,1.0
3.2232956248285585,46.0,1.027834947927076,742,62,1.0
3.2858897332920622,29.6,0.8927387648746967,760,60,0.8927387648746967
4.305620486218447,60.8,0.6812513845165401,803,65,0.6812513845165401
6.770275002573076,60.8,0.3495229895466683,875,78,0.3495229895466683
7.402717744545,58.8,0.503452259436674,990,71,0.503452259436674
3.2858897332920622,60.0,0.8927387648746967,1020,60,0.8927387648746967
5.086474962979619,44.8,0.5838099154859323,1055,67,0.5838099154859323
8.480127916879674,63.2,0.26835835943428155,1093,71,0.26835835943428155
2.59281792577143,43.2,1.111712424183585,1110,60,1.0
2.59281792577143,31.6,1.111712424183585,1246,60,1.0
1.6273715780512878,23.2,1.2762720155208533,1360,60,1.0
3.7492085263260826,30.800001,0.9243537588616743,1432,62,0.9243537588616743
1.6273715780512878,16.800001,1.2762720155208533,1520,60,1.0
1.6273715780512878,45.600002,1.2762720155208533,1588,60,1.0
1.6273715780512878,21.2,1.2762720155208533,1620,60,1.0
4.712249745098538,74.0,0.6300189994214888,1732,66,0.6300189994214888
